"Date","Survey_Type","Survey_Start_Time","Survey_End_Time","Gross_ID","Family","Species","Genus","Habitat_Type","Common_Name","Animal_ID","Station","Segment","Parent_Trail_LongName","Height_of_Individual","Start_Date_Start_Time","End_Date","End_Date_End_Time","Effort_hrs","Start_Date","Seg_dist_m"
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","planiceps","Osteocephalus","Varzea","Flat-headed Spiny-backed Treefrog","FG153","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG154","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Aromobatidae","femoralis","Allobates","Varzea","Spotted-thighed Poison Frog","FG155","TBS","LAGO-02","Anaconda-Lago","G","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG156","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","","Boana","Varzea","Gladiator Treefrogs","FG157","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG158","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG159","TBS","LAGO-02","Anaconda-Lago","G","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","","Osteocephalus","Varzea","Broad-headed Treefrogs","FG160","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","","","Varzea","Tree Frogs & Allies","FG161","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG162","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG163","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG164","TBS","LAGO-02","Anaconda-Lago","C","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-15","Night","8:14 PM","11:42 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG165","TBS","LAGO-02","Anaconda-Lago","U","2024-07-15 20:14:00","2024-07-15","2024-07-15 23:42:00",3.46666666666667,"2024-07-15",1450
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Craugastoridae","altamazonicus","Pristimantis","Terrafirme","Amazon Rain Frog","FG166","TBS","PUPL-01","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",270
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG167","TBS","PUPL-02","Puma-Puma Plot","G","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",652
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Hylidae","planiceps","Osteocephalus","Terrafirme","Flat-headed Spiny-backed Treefrog","FG168","TBS","PUPL-02","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",652
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Hylidae","","Osteocephalus","Terrafirme","Broad-headed Treefrogs","FG169","TBS","PUPL-02","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",652
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Craugastoridae","kichwarum","Pristimantis","Varzea","Jatun Sacha Rain Frog","FG170","TBS","PUPL-04","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",411
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG171","TBS","PUPL-04","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",411
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG172","TBS","PUPL-04","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",411
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Craugastoridae","kichwarum","Pristimantis","Varzea","Jatun Sacha Rain Frog","FG173","TBS","PUPL-07","Puma-Puma Plot","G","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",143
"2024-07-17","Night","8:14 PM","11:22 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG174","TBS","PUPL-06","Puma-Puma Plot","U","2024-07-17 20:14:00","2024-07-17","2024-07-17 23:22:00",3.13333333333333,"2024-07-17",139
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Hylidae","planiceps","Osteocephalus","Varzea","Flat-headed Spiny-backed Treefrog","FG175","TBS","HAPL-01","Harpia Plot-Harpia-Matapalo","U","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",2220
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Craugastoridae","altamazonicus","Pristimantis","Varzea","Amazon Rain Frog","FG176","TBS","HAPL-01","Harpia Plot-Harpia-Matapalo","G","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",2220
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG177","TBS","HAPL-01","Harpia Plot-Harpia-Matapalo","U","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",2220
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG178","TBS","HAPL-01","Harpia Plot-Harpia-Matapalo","U","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",2220
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG179","TBS","HAPL-01","Harpia Plot-Harpia-Matapalo","G","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",2220
"2024-07-18","Night","8:00 PM","10:50 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG180","TBS","HARP-01","Harpia Plot-Harpia-Matapalo","U","2024-07-18 20:00:00","2024-07-18","2024-07-18 22:50:00",2.83333333333333,"2024-07-18",483
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Craugastoridae","kichwarum","Pristimantis","Terrafirme","Jatun Sacha Rain Frog","FG181","TBS","PUMA-01","Puma-Puma Plot","U","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",750
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Hylidae","planiceps","Osteocephalus","Terrafirme","Flat-headed Spiny-backed Treefrog","FG182","TBS","PUPL-10","Puma-Puma Plot","U","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",248
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Hylidae","","Osteocephalus","Terrafirme","Broad-headed Treefrogs","FG183","TBS","PUPL-02","Puma-Puma Plot","U","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",652
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG184","TBS","PUPL-04","Puma-Puma Plot","U","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",411
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG185","TBS","PUPL-04","Puma-Puma Plot","G","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",411
"2024-07-20","Night","8:06 PM","11:51 PM","Salamander","Plethodontidae","peruviana","Bolitoglossa","Varzea","Peruvian Climbing Salamander","SL10","TBS","PUPL-06","Puma-Puma Plot","U","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",139
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Craugastoridae","altamazonicus","Pristimantis","Varzea","Amazon Rain Frog","FG186","TBS","PUPL-06","Puma-Puma Plot","G","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",139
"2024-07-20","Night","8:06 PM","11:51 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG187","TBS","PUPL-11","Puma-Puma Plot","G","2024-07-20 20:06:00","2024-07-20","2024-07-20 23:51:00",3.75,"2024-07-20",324
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Craugastoridae","","Pristimantis","Varzea","Rain and Robber Frogs","FG188","YRS","TINA-01","Tinamou-Napo-Pantano-Botanico-Gran Ficus","G","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG189","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Hylidae","taurinus","Osteocephalus","Terrafirme","Manaus Spiny-backed Treefrog","FG190","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Microhylidae","bassleri","Chiasmocleis","Terrafirme","Bassler's Humming Frog","FG191","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","G","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Leptodactylidae","knudseni","Leptodactylus","Terrafirme","Knudsen's Thin-toed Frog","FG192","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","G","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG193","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL11","YRS","TINA-02","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Hylidae","","Osteocephalus","Varzea","Broad-headed Treefrogs","FG194","YRS","PANT-01","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Craugastoridae","altamazonicus","Pristimantis","Terrafirme","Amazon Rain Frog","FG195","YRS","BOTA-03","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-23","Night","8:09 PM","10:46 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG196","YRS","GRFI-01","Tinamou-Napo-Pantano-Botanico-Gran Ficus","U","2024-07-23 20:09:00","2024-07-23","2024-07-23 22:46:00",2.61666666666667,"2024-07-23",NA
"2024-07-25","Night","8:19 PM","10:44 PM","Frog","Leptodactylidae","knudseni","Leptodactylus","Terrafirme","Knudsen's Thin-toed Frog","FG197","YRS","FPIN-01","Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre","G","2024-07-25 20:19:00","2024-07-25","2024-07-25 22:44:00",2.41666666666667,"2024-07-25",1053
"2024-07-25","Night","8:19 PM","10:44 PM","Frog","Leptodactylidae","pentadactylus","Leptodactylus","Terrafirme","Smoky Jungle Frog","FG198","YRS","FPIN-01","Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre","G","2024-07-25 20:19:00","2024-07-25","2024-07-25 22:44:00",2.41666666666667,"2024-07-25",1053
"2024-07-25","Night","8:19 PM","10:44 PM","Frog","Hylidae","appendiculata","Boana","Terrafirme","Canelos Treefrog","FG199","YRS","FPIN-01","Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre","U","2024-07-25 20:19:00","2024-07-25","2024-07-25 22:44:00",2.41666666666667,"2024-07-25",1053
"2024-07-25","Night","8:19 PM","10:44 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL12","YRS","FPIN-01","Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre","U","2024-07-25 20:19:00","2024-07-25","2024-07-25 22:44:00",2.41666666666667,"2024-07-25",1053
"2024-07-25","Night","8:19 PM","10:44 PM","Frog","Craugastoridae","","Pristimantis","Terrafirme","Rain and Robber Frogs","FG200","YRS","FPIN-01","Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre","U","2024-07-25 20:19:00","2024-07-25","2024-07-25 22:44:00",2.41666666666667,"2024-07-25",1053
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Ranidae","palmipes","Lithobates","Varzea","Amazon River Frog","FG201","YRS","GAWA-01","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",272
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Craugastoridae","kichwarum","Pristimantis","Varzea","Jatun Sacha Rain Frog","FG202","YRS","GAWA-01","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",272
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","taurinus","Osteocephalus","Terrafirme","Manaus Spiny-backed Treefrog","FG203","YRS","GARZ-01","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",223
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG204","YRS","GARZ-01","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",223
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG205","YRS","KINK-01","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",321
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG206","YRS","YCHO-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",691
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG207","YRS","YCHO-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",691
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG208","YRS","YCHO-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",691
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","lanciformis","Boana","Varzea","Basin Tree Frog","FG209","YRS","GAWA-03","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",692
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","marmoratus","Dendropsophus","Varzea","Marbled Tree Frog","FG210","YRS","GAWA-03","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",692
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG211","YRS","GAWA-03","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","U","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",692
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Ranidae","palmipes","Lithobates","Varzea","Amazon River Frog","FG212","YRS","GAWA-03","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",692
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Leptodactylidae","pentadactylus","Leptodactylus","Varzea","Smoky Jungle Frog","FG213","YRS","GAWA-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",650
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Craugastoridae","altamazonicus","Pristimantis","Varzea","Amazon Rain Frog","FG214","YRS","GAWA-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",650
"2024-07-26","Night","8:02 PM","10:54 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG215","YRS","GAWA-02","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","G","2024-07-26 20:02:00","2024-07-26","2024-07-26 22:54:00",2.86666666666667,"2024-07-26",650
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Varzea","Ecuador Poison Frog","FG216","YRS","PERU-05","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",301
"2024-07-28","Night","8:27 PM","11:31 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL13","YRS","PERU-05","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",301
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Craugastoridae","conspicillatus","Pristimantis","Terrafirme","Chirping Robber Frog","FG217","YRS","PERU-05","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",301
"2024-07-28","Night","8:27 PM","11:31 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL14","YRS","PERU-05","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",301
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG218","YRS","PERU-03","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",175
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Hylidae","","Osteocephalus","Terrafirme","Broad-headed Treefrogs","FG219","YRS","PERU-03","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",175
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG220","YRS","PERU-02","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",738
"2024-07-28","Night","8:27 PM","11:31 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL15","YRS","PERU-02","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",738
"2024-07-28","Night","8:27 PM","11:31 PM","Frog","Hylidae","taurinus","Osteocephalus","Terrafirme","Manaus Spiny-backed Treefrog","FG221","YRS","PERU-02","Peru-Ceiba","U","2024-07-28 20:27:00","2024-07-28","2024-07-28 23:31:00",3.06666666666667,"2024-07-28",738
